id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7
ITE6_fix_chunks_simple_001,Chương trình đào tạo Công nghệ thông tin Việt-Nhật (IT-E6) của Đại học Bách khoa Hà Nội có khối lượng kiến thức toàn khóa là bao nhiêu tín chỉ?,simple,easy,148 tín chỉ.,9d21412b-50a6-4a46-9fad-ce8e4555b450,Chương trình đào tạo Công nghệ thông tin Việt-Nhật (IT-E6) có khối lượng kiến thức toàn khóa là 148 tín chỉ.,"9d21412b-50a6-4a46-9fad-ce8e4555b450,5b4496d8-98ba-431d-b3ee-bfa3cac1a914,13188ea5-14f5-536d-8231-68e47ae637ab,c5b4362d-53ba-4584-aafe-609e87d36808,4017170b-cb68-4dd8-a42b-247851257060",rag_v2,rag,5,11227.53,True,good,grounded,complete,"Câu trả lời chính xác, đầy đủ và dựa hoàn toàn vào thông tin được cung cấp trong ngữ cảnh (phần mô tả chương trình Cử nhân CNTT Việt-Nhật).",correct,Câu trả lời đã cung cấp chính xác số lượng tín chỉ theo yêu cầu của câu hỏi và khớp hoàn toàn với đáp án tham chiếu.,1.0,0.3333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1429,1.0,1.0,1.0
ITE6_fix_chunks_simple_002,"Theo mục tiêu chung của chương trình Công nghệ thông tin Việt-Nhật (IT-E6), sinh viên tốt nghiệp cần đạt trình độ tiếng Nhật tối thiểu là bậc nào?",simple,easy,Tối thiểu đạt trình độ N3.,290b4102-1a2b-4e77-9bd9-528fd5616624,"Theo mục tiêu chung của chương trình Công nghệ thông tin Việt-Nhật (IT-E6), sinh viên tốt nghiệp cần đạt trình độ tiếng Nhật tối thiểu là N3.","290b4102-1a2b-4e77-9bd9-528fd5616624,c5b4362d-53ba-4584-aafe-609e87d36808,50de962d-960e-4575-a247-432f0806cc82,74061d69-a88f-4f43-a49f-7716ada3affb,be784e43-a586-4bae-a895-869eb1a2b05a,406235a4-07a1-488e-999a-b9d7c64ba3a2,932e8cef-aa91-4a5e-8a16-8acdb42efbd9",rag_v2,rag,7,8111.63,True,good,grounded,complete,"Câu trả lời chính xác, dựa hoàn toàn vào thông tin được cung cấp trong phần 'Mục tiêu chung' của chương trình IT-E6 trong ngữ cảnh.",correct,Câu trả lời được tạo ra truyền tải chính xác thông tin từ câu trả lời tham chiếu.,1.0,0.3333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1429,1.0,1.0,1.0
ITE6_fix_chunks_simple_003,Chuẩn đầu ra 2.3.3 của chương trình Công nghệ thông tin Việt-Nhật (IT-E6) yêu cầu sinh viên đạt chứng chỉ tiếng Nhật nào?,simple,easy,Chứng chỉ JLPT N3.,8fff645c-f76d-4495-8659-d05329aca74e,"Theo chương trình giáo dục đại học 2020 của ngành Công nghệ thông tin (Việt-Nhật) (mã ngành IT-E6), chuẩn đầu ra 2.3.3 yêu cầu sinh viên có kỹ năng sử dụng tiếng Nhật hiệu quả trong công việc, đạt chứng chỉ JLPT N3.","50de962d-960e-4575-a247-432f0806cc82,c5b4362d-53ba-4584-aafe-609e87d36808,8fff645c-f76d-4495-8659-d05329aca74e,290b4102-1a2b-4e77-9bd9-528fd5616624,be784e43-a586-4bae-a895-869eb1a2b05a,554c02b9-5ec3-441a-924c-49bf5e34bfe9,86b35d2d-3005-4d4c-9ce3-bdcf9a4a3ccb",rag_v2,rag,7,26552.67,True,good,grounded,complete,"Câu trả lời chính xác, đầy đủ và dựa hoàn toàn vào ngữ cảnh được cung cấp về chuẩn đầu ra 2.3.3 của chương trình IT-E6.",correct,Câu trả lời đã nêu chính xác yêu cầu về chứng chỉ JLPT N3 theo chuẩn đầu ra 2.3.3 của chương trình IT-E6.,1.0,0.3333,1.0,0.3333,0.5,1.0,0.2,1.0,0.3333,0.5,1.0,0.1429,1.0,0.3333,0.5
ITE6_fix_chunks_simple_004,"Trong cấu trúc chung của chương trình Công nghệ thông tin Việt-Nhật (IT-E6), khối kiến thức Tiếng Nhật chiếm bao nhiêu tín chỉ tính vào CPA?",simple,easy,7 tín chỉ tính CPA (ngoài ra còn có 16 tín chỉ tiếng Nhật không tính CPA).,bab0d66f-53e6-4cdd-addf-fdc1607989ee,"Trong cấu trúc chương trình đào tạo ngành Công nghệ thông tin Việt-Nhật (IT-E6), khối kiến thức Tiếng Nhật chiếm **07 tín chỉ** tính vào CPA. Ngoài ra, chương trình còn bao gồm 16 tín chỉ Tiếng Nhật không tính vào CPA.","bab0d66f-53e6-4cdd-addf-fdc1607989ee,98b6d0d3-694d-476b-904c-0bb09e975ca7,9d21412b-50a6-4a46-9fad-ce8e4555b450,84144a48-16d8-43a4-b9b5-52d38b5d9a57",rag_v2,rag,4,9800.02,True,good,grounded,complete,"Câu trả lời chính xác, đầy đủ và dựa hoàn toàn vào ngữ cảnh được cung cấp.",correct,Câu trả lời đã cung cấp đầy đủ và chính xác thông tin về số tín chỉ tiếng Nhật tính vào CPA và số tín chỉ không tính vào CPA giống như đáp án tham khảo.,1.0,0.3333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1429,1.0,1.0,1.0
ITE6_fix_chunks_simple_005,Hai học phần tiếng Anh bắt buộc của chương trình Công nghệ thông tin Việt-Nhật (IT-E6) có tên là gì?,simple,easy,FL1101 – Tiếng Anh TOEIC I và FL1102 – Tiếng Anh TOEIC II.,afb5a0bb-c649-4a7c-a4ff-699755ea95a3,"Theo cấu trúc chương trình đào tạo của ngành Công nghệ thông tin (Việt-Nhật) (mã ngành IT-E6), chương trình yêu cầu 6 tín chỉ Tiếng Anh, bao gồm 2 học phần Tiếng Anh TOEIC.

Tài liệu hiện có không cung cấp tên cụ thể của 2 học phần Tiếng Anh này.","4017170b-cb68-4dd8-a42b-247851257060,84144a48-16d8-43a4-b9b5-52d38b5d9a57,3815b690-92fc-4c4f-be68-1d7fc7899b38,a8961a31-b1bd-4d13-8861-95cf188d42ee,2744defe-51d8-4c3b-967c-81c3a37f2e91,ebd85651-3350-447f-92d1-6fe3e7e65cba,99613efb-4623-4afe-ac23-3949f590f792",rag_v2,rag,7,19034.22,True,good,grounded,complete,Ngữ cảnh xác nhận có 2 học phần Tiếng Anh TOEIC trong chương trình nhưng không liệt kê tên cụ thể của chúng. Trợ lý đã trả lời đúng và trung thực dựa trên dữ liệu được cung cấp.,incorrect,"Câu trả lời được tạo ra không cung cấp tên cụ thể của hai học phần theo yêu cầu, trong khi thông tin này đã có trong câu trả lời tham chiếu.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITE6_fix_chunks_simple_006,Học phần Tiếng Nhật 8 (JP2220) trong chương trình Công nghệ thông tin Việt-Nhật (IT-E6) được học vào kỳ thứ mấy và có bao nhiêu tín chỉ?,simple,easy,"Học vào kỳ 8, có 1 tín chỉ.",98b6d0d3-694d-476b-904c-0bb09e975ca7,"Đối với chương trình Công nghệ thông tin Việt-Nhật (IT-E6), thông tin về học phần Tiếng Nhật 8 (JP2220) như sau:

*   **Số tín chỉ:** 1 tín chỉ (thời lượng 1(0-2-0-2)).
*   **Học kỳ:** Tài liệu hiện có không quy định cụ thể học phần này được học vào học kỳ thứ mấy.

Thông tin này được ghi nhận tại Bảng 9.3 (dành cho chương trình Công nghệ thông tin Việt Nhật) và Bảng 9.4 (dành cho chương trình Công nghệ thông tin Việt Nhật từ K65).","3815b690-92fc-4c4f-be68-1d7fc7899b38,4017170b-cb68-4dd8-a42b-247851257060,554c02b9-5ec3-441a-924c-49bf5e34bfe9,ebd85651-3350-447f-92d1-6fe3e7e65cba,40387007-caba-4fc6-a3a3-a3c776eefdaa,58e87de2-6c5a-4b25-98bd-b2751b31fa40,0f964f3c-b600-4096-8efe-2498d74e434c",rag_v2,rag,7,12390.98,True,good,grounded,complete,"Câu trả lời chính xác dựa trên ngữ cảnh được cung cấp. Ngữ cảnh không chứa thông tin về học kỳ cụ thể của học phần, nên trợ lý đã trả lời đúng là không có thông tin và đề xuất tìm kiếm thêm là hợp lý.",partial,"Câu trả lời được tạo ra xác định đúng số tín chỉ nhưng lại cho rằng không xác định được học kỳ, trong khi học kỳ đã được thể hiện ngay trong tên học phần (Tiếng Nhật 8).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITE6_fix_chunks_simple_007,Module 1 (Trí tuệ nhân tạo và Dữ liệu lớn) thuộc khối tự chọn theo định hướng của chương trình Công nghệ thông tin Việt-Nhật (IT-E6) bao gồm những học phần nào?,simple,easy,"Bao gồm: IT4409 – Công nghệ Web và dịch vụ trực tuyến, IT4785 – Phát triển ứng dụng cho thiết bị di động, IT4542 – Quản trị phát triển phần mềm, IT4930 – Nhập môn Khoa học dữ liệu, IT3190 – Học máy và khai phá dữ liệu, IT4441 – Giao diện và trải nghiệm người dùng.",a057b784-1273-4f4f-8867-f5f0bf254539,"Theo chương trình đào tạo ngành Công nghệ thông tin (Việt-Nhật) - mã ngành IT-E6, Module 1 (Trí tuệ nhân tạo và Dữ liệu lớn) thuộc khối tự chọn theo định hướng bao gồm các học phần sau:

*   **IT4409**: Công nghệ Web và dịch vụ trực tuyến (3 tín chỉ, kỳ 7)
*   **IT4785**: Phát triển ứng dụng cho thiết bị di động (2 tín chỉ, kỳ 7)
*   **IT4542**: Quản trị phát triển phần mềm (2 tín chỉ, kỳ 8)
*   **IT4930**: Nhập môn Khoa học dữ liệu (2 tín chỉ, kỳ 8)
*   **IT3190**: Học máy và khai phá dữ liệu (3 tín chỉ, kỳ 7)
*   **IT4441**: Giao diện và trải nghiệm người dùng (3 tín chỉ, kỳ 6)","a057b784-1273-4f4f-8867-f5f0bf254539,2570f74c-6ac2-4fde-ac65-3b9c1100381b,57adfb06-4aa0-4e8e-b2e3-93809362b3e3",rag_v2,rag,3,14489.14,True,good,grounded,complete,Câu trả lời đã liệt kê chính xác và đầy đủ các học phần thuộc Module 1 (Trí tuệ nhân tạo và Dữ liệu lớn) dựa trên bảng dữ liệu được cung cấp trong ngữ cảnh.,correct,Câu trả lời đã liệt kê đầy đủ các học phần có trong Module 1 theo yêu cầu của câu hỏi và cung cấp thêm thông tin chi tiết về số tín chỉ và kỳ học mà không làm sai lệch nội dung chính.,1.0,0.3333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1429,1.0,1.0,1.0
ITE6_fix_chunks_simple_008,Học phần Thực tập công nghiệp (IT4948) của chương trình Công nghệ thông tin Việt-Nhật (IT-E6) được thực hiện vào học kỳ thứ mấy và có bao nhiêu tín chỉ?,simple,easy,Thực hiện vào học kỳ 7 với 2 tín chỉ.,d21d121c-0983-4f96-981d-b8ed33b4fa66,"Học phần Thực tập công nghiệp (IT4948) trong chương trình Công nghệ thông tin Việt-Nhật (IT-E6) có thông tin như sau:

*   **Học kỳ:** Kỳ 7
*   **Số tín chỉ:** 2 tín chỉ (khối lượng 2(0-0-4-4))","d21d121c-0983-4f96-981d-b8ed33b4fa66,9d21412b-50a6-4a46-9fad-ce8e4555b450,ca4c80b5-63de-48cc-9b34-7166d7dbbe1e,84144a48-16d8-43a4-b9b5-52d38b5d9a57",rag_v2,rag,4,9227.84,True,good,grounded,complete,"Câu trả lời chính xác, đầy đủ và dựa hoàn toàn vào ngữ cảnh được cung cấp (bảng danh mục học phần và mô tả học phần IT4948).",correct,"Câu trả lời đã cung cấp đầy đủ và chính xác thông tin về học kỳ và số tín chỉ theo yêu cầu, đồng thời bổ sung thêm thông tin chi tiết về khối lượng học tập mà không làm sai lệch nội dung.",1.0,0.3333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1429,1.0,1.0,1.0
ITE6_fix_chunks_simple_009,"Sau khi hoàn thành học phần JP1110 và JP1120 (Tiếng Nhật 1, 2) trong chương trình Công nghệ thông tin Việt-Nhật (IT-E6), sinh viên hướng tới mục tiêu đạt bao nhiêu điểm trong kỳ thi thử trực tuyến trình độ N5?",simple,easy,Đạt từ 80 điểm trở lên.,d639c809-4591-46a3-a375-41ca5dc2d66f,"Theo mô tả học phần trong chương trình Công nghệ thông tin (Việt-Nhật) (IT-E6), sinh viên hoàn thành học phần JP1110 (Tiếng Nhật 1) và JP1120 (Tiếng Nhật 2) hướng tới mục tiêu đạt từ 80 điểm trở lên trong kỳ thi thử trực tuyến trình độ N5.","d639c809-4591-46a3-a375-41ca5dc2d66f,e2cda9b9-fa5a-42c9-b8cc-5b1d0278487e,554c02b9-5ec3-441a-924c-49bf5e34bfe9,4017170b-cb68-4dd8-a42b-247851257060,ebd85651-3350-447f-92d1-6fe3e7e65cba,3815b690-92fc-4c4f-be68-1d7fc7899b38",rag_v2,rag,6,11468.03,True,good,grounded,complete,"Câu trả lời chính xác, dựa hoàn toàn vào thông tin được cung cấp trong phần mô tả học phần JP1110 và JP1120 của chương trình IT-E6.",correct,Câu trả lời đã cung cấp chính xác thông tin về mục tiêu điểm số (từ 80 điểm trở lên) giống như đáp án tham khảo.,1.0,0.3333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1429,1.0,1.0,1.0
ITE6_fix_chunks_simple_010,Học phần Tiếng Nhật 5 (JP2126) trong chương trình Công nghệ thông tin Việt-Nhật (IT-E6) đặt mục tiêu tỷ lệ sinh viên đỗ kỳ thi N3 là bao nhiêu phần trăm?,simple,easy,Tỷ lệ đỗ N3 là 60%.,1e627127-d84a-47f8-9529-424a53b1b4c9,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu cung cấp chỉ liệt kê danh mục học phần, thời lượng, tính tín chỉ và điều kiện miễn/học đối với các học phần tiếng Nhật, không đề cập đến mục tiêu tỷ lệ sinh viên đỗ kỳ thi N3.","4017170b-cb68-4dd8-a42b-247851257060,3815b690-92fc-4c4f-be68-1d7fc7899b38,2a337c34-c791-489d-b653-aff073c775ca,ebd85651-3350-447f-92d1-6fe3e7e65cba,554c02b9-5ec3-441a-924c-49bf5e34bfe9,80f0489c-4157-402b-9dfe-2cc134b9f1a0",rag_v2,rag,6,9016.2,True,good,grounded,complete,"Dữ liệu cung cấp chỉ liệt kê danh mục học phần và điều kiện học/miễn, không chứa thông tin về mục tiêu tỷ lệ sinh viên đỗ kỳ thi N3 cho học phần Tiếng Nhật 5 (JP2126).",incorrect,"The generated answer fails to provide the specific information requested, whereas the reference answer provides a clear and direct fact.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
